date,filename,ndvi
2024-08-06 10:25:59,out_2024_08_06T10_25_59.tif,0.41380315915595445
2024-08-08 10:20:21,out_2024_08_08T10_20_21.tif,0.37871493813238094
2024-08-05 10:06:01,out_2024_08_05T10_06_01.tif,0.3802292506065142
